species,name,breed,date_of_birth,age_in_months,weight_kg,temperature,heart_rate,respiratory_rate,blood_pressure_systolic,blood_pressure_diastolic,body_condition_score,hydration_status,mucous_membrane_color,coat_condition,appetite,energy_level,aggression,vomiting,diarrhea,coughing,limping,vaccinations,diagnosis_text,treatment_text,allergies,chronic_conditions,prescriptions,health_status
Cat,Milo,Domestic Shorthair,2019-09-15,74,5.1,39.0,166,23,163,67,6,normal,pink,healthy,normal,normal,moderate,False,True,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,"['Pollen', 'Flea Bite']",[],[],Healthy
Cat,Max,Domestic Shorthair,2017-09-10,98,6.1,38.3,161,28,121,103,5,normal,pink,healthy,increased,lethargic,none,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-05-12', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-02-07', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,['Fish Protein'],[],['Prednisolone'],Healthy
Cat,Kitty,Siamese,2012-11-10,156,2.8,38.5,185,25,144,111,4,severe_dehydration,pink,healthy,decreased,normal,none,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-03-18', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2025-09-09', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-10-07', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],['Metronidazole'],At Risk
Cat,Leo,Sphynx,2013-05-15,150,4.4,38.4,184,23,163,86,5,normal,pink,healthy,decreased,normal,none,False,True,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-10-03', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-04-13', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Fish Protein', 'Flea Bite']",[],['Prednisolone'],Healthy
Cat,Milo,Scottish Fold,2020-08-26,63,6.6,38.8,183,24,150,98,6,normal,pink,healthy,normal,lethargic,mild,False,True,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-09-03', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-08-21', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],['Chronic Kidney Disease'],['Prednisolone'],Healthy
Cat,Max,Ragdoll,2017-08-12,99,5.3,39.0,150,24,144,91,4,mild_dehydration,pale,healthy,decreased,normal,mild,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-04-16', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-06-29', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,['Fish Protein'],[],['Metronidazole'],Healthy
Cat,Kitty,Ragdoll,2015-01-21,130,3.3,39.3,161,29,117,49,8,mild_dehydration,pink,matted,absent,lethargic,none,True,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-08-21', 'status': 'up_to_date'}]",Diabetic ketoacidosis due to uncontrolled diabetes.,Aggressive antibiotic and anti-emetic therapy.,"['Flea Bite', 'Pollen']",[],[],Unhealthy
Cat,Kitty,Scottish Fold,2019-05-23,78,6.0,38.7,182,26,160,108,6,normal,pink,healthy,decreased,hyperactive,none,True,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-07-23', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-08-08', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2025-06-06', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],"['Chronic Kidney Disease', 'Dental Disease']",[],Healthy
Cat,Leo,Siamese,2015-10-21,121,5.5,39.0,222,15,177,92,1,severe_dehydration,pink,dull,decreased,lethargic,none,True,False,False,True,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-06-05', 'status': 'overdue'}]",Severe gastroenteritis and dehydration.,Referral to internal medicine specialist.,[],[],['Amoxicillin'],Unhealthy
Cat,Smokey,Siamese,2025-09-05,2,3.6,38.0,231,29,140,101,5,mild_dehydration,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-12-18', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-02-20', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-04-25', 'status': 'up_to_date'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,[],[],[],Healthy
Cat,Nala,Domestic Shorthair,2025-01-19,10,3.3,38.6,219,27,123,107,5,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-07-14', 'status': 'overdue'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,"['Fish Protein', 'Flea Bite']",[],['Metronidazole'],Healthy
Cat,Luna,Persian,2018-03-29,91,3.3,38.8,203,17,162,109,4,mild_dehydration,pink,healthy,normal,normal,moderate,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-09-01', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2023-12-22', 'status': 'overdue'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,[],"['Chronic Kidney Disease', 'Dental Disease']",['Metronidazole'],Healthy
Cat,Max,Sphynx,2020-08-15,63,4.1,40.3,158,15,218,108,7,severe_dehydration,pink,patchy,decreased,hyperactive,none,True,False,False,False,[],Acute kidney injury suspected; further diagnostics needed.,Aggressive antibiotic and anti-emetic therapy.,[],[],['Amoxicillin'],Unhealthy
Cat,Max,Sphynx,2014-07-24,136,3.8,39.1,171,28,168,95,5,normal,pink,healthy,normal,normal,none,False,True,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-05-18', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-04-09', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,['Flea Bite'],"['Feline Hyperthyroidism', 'Dental Disease']",['Metronidazole'],Healthy
Cat,Oliver,Ragdoll,2024-06-23,17,5.3,39.1,152,24,149,87,5,normal,pink,healthy,normal,normal,none,True,True,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-12-07', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-10-26', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-12-05', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Pollen', 'Fish Protein']",[],[],Healthy
Cat,Lucy,Maine Coon,2022-02-11,45,7.6,38.8,167,23,121,101,6,mild_dehydration,pink,healthy,normal,normal,severe,True,False,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,['Pollen'],[],['Prednisolone'],Healthy
Cat,Max,Ragdoll,2022-12-03,35,3.5,38.9,172,20,155,83,5,normal,pink,healthy,normal,normal,moderate,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-05-09', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2023-12-04', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-07-05', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,['Pollen'],[],['Prednisolone'],Healthy
Cat,Leo,Sphynx,2021-02-26,56,6.0,38.1,236,24,142,77,9,moderate_dehydration,pink,patchy,absent,lethargic,none,True,True,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-09-06', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-05-11', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2023-11-29', 'status': 'up_to_date'}]",Severe gastroenteritis and dehydration.,Hospitalization for IV fluids and supportive care.,[],"['Chronic Kidney Disease', 'Feline Hyperthyroidism']",['Metronidazole'],Unhealthy
Cat,Lucy,Ragdoll,2015-08-08,123,2.0,38.4,138,26,178,75,4,normal,pink,healthy,normal,normal,none,True,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-01-15', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-06-27', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-04-09', 'status': 'overdue'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,[],[],[],Healthy
Cat,Chloe,Domestic Shorthair,2015-06-19,125,1.0,38.6,172,22,153,89,6,normal,pink,healthy,increased,lethargic,none,False,False,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Smokey,Maine Coon,2017-06-06,101,6.9,39.0,167,28,150,88,6,mild_dehydration,pink,healthy,normal,normal,mild,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2023-12-19', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Flea Bite', 'Fish Protein']",[],[],Healthy
Cat,Oliver,Persian,2015-10-27,120,3.5,38.3,159,25,162,86,6,mild_dehydration,pink,healthy,normal,normal,none,False,False,False,True,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-07-05', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-07-05', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],['Dental Disease'],['Amoxicillin'],Healthy
Cat,Bella,Persian,2015-05-09,126,1.7,38.1,162,26,119,98,6,normal,white,dull,normal,normal,none,False,False,True,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-11-14', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-01-06', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2025-08-09', 'status': 'overdue'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,['Pollen'],[],[],Healthy
Cat,Max,Domestic Shorthair,2017-01-10,106,4.0,38.9,197,29,150,83,4,normal,pink,healthy,normal,normal,mild,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-05-22', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-09-08', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-09-10', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],['Dental Disease'],[],Healthy
Cat,Chloe,Siamese,2011-11-06,168,4.7,39.0,183,22,123,80,5,normal,pink,healthy,normal,normal,mild,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-09-30', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-05-25', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-08-30', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,['Fish Protein'],[],[],Healthy
Cat,Oliver,Persian,2011-10-07,169,3.9,38.2,189,26,131,65,6,normal,pale,healthy,normal,lethargic,none,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-03-06', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2025-03-29', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Oliver,Sphynx,2014-02-24,141,6.2,38.5,167,26,164,102,5,normal,pink,healthy,decreased,lethargic,severe,True,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-07-30', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-01-03', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2023-12-21', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],['Chronic Kidney Disease'],['Metronidazole'],At Risk
Cat,Smokey,Sphynx,2012-12-27,154,5.7,38.8,138,20,136,105,4,normal,pink,healthy,increased,normal,none,True,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-09-03', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-05-18', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2025-04-25', 'status': 'up_to_date'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,[],[],[],Healthy
Cat,Chloe,Sphynx,2025-05-02,6,3.5,38.8,150,25,165,93,5,normal,pink,healthy,normal,normal,mild,True,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-05-25', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-08-27', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Pollen', 'Fish Protein']","['Chronic Kidney Disease', 'Dental Disease']",[],Healthy
Cat,Oliver,Maine Coon,2023-01-19,34,5.6,38.3,187,27,133,100,4,normal,pink,healthy,normal,normal,none,False,True,False,True,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-10-05', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Fish Protein', 'Flea Bite']",['Chronic Kidney Disease'],[],Healthy
Cat,Kitty,Siamese,2018-04-01,91,5.0,38.7,208,29,121,113,4,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-08-08', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-04-29', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-03-30', 'status': 'up_to_date'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,[],[],['Amoxicillin'],Healthy
Cat,Bella,Siamese,2013-02-13,153,3.6,38.7,179,22,156,81,5,normal,pink,healthy,normal,normal,none,True,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-05-14', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-08-20', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Oliver,Domestic Shorthair,2017-12-24,95,7.2,38.5,176,21,130,79,5,mild_dehydration,blue,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-05-13', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-10-09', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Max,Ragdoll,2019-06-30,76,6.8,39.0,180,27,138,74,4,mild_dehydration,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-07-22', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-09-08', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Bella,Other,2019-04-27,79,4.3,37.6,214,30,131,71,8,mild_dehydration,pink,greasy,decreased,hyperactive,severe,True,True,False,True,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-03-21', 'status': 'up_to_date'}]",Severe gastroenteritis and dehydration.,Hospitalization for IV fluids and supportive care.,[],[],[],Unhealthy
Cat,Kitty,Domestic Shorthair,2014-07-09,136,4.3,38.4,169,23,155,84,5,normal,pink,healthy,normal,normal,mild,False,True,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-06-18', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Pollen', 'Flea Bite']",[],['Prednisolone'],Healthy
Cat,Lucy,Domestic Shorthair,2025-01-09,10,4.0,38.7,162,24,119,63,6,normal,pink,healthy,normal,normal,severe,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-09-25', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-10-22', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Chloe,Persian,2023-07-31,27,4.5,38.5,223,25,135,93,5,normal,pink,healthy,decreased,normal,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-08-12', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-07-10', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-06-13', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Shadow,Domestic Shorthair,2024-08-14,15,3.6,38.8,216,24,124,92,6,normal,pale,healthy,normal,lethargic,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-06-27', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-10-29', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],['Amoxicillin'],Healthy
Cat,Shadow,Maine Coon,2011-05-31,173,4.9,38.8,194,25,147,97,5,moderate_dehydration,pink,greasy,normal,normal,none,False,False,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,"['Flea Bite', 'Pollen']",[],[],Healthy
Cat,Lucy,Siamese,2011-07-05,172,1.0,38.7,187,31,158,102,4,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-05-01', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-07-24', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],['Metronidazole'],Healthy
Cat,Tiger,Persian,2023-12-19,23,5.7,39.0,170,23,163,104,5,normal,pink,healthy,normal,normal,moderate,False,True,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-01-18', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-01-26', 'status': 'overdue'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,[],[],['Metronidazole'],Healthy
Cat,Chloe,Maine Coon,2019-12-17,71,7.0,38.7,158,25,166,84,5,normal,pink,dull,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-03-30', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],['Chronic Kidney Disease'],[],Healthy
Cat,Chloe,Maine Coon,2011-12-11,167,4.4,36.7,95,5,98,81,1,moderate_dehydration,pink,matted,absent,lethargic,none,True,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-07-28', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-08-13', 'status': 'up_to_date'}]",Severe gastroenteritis and dehydration.,Aggressive antibiotic and anti-emetic therapy.,[],"['Feline Hyperthyroidism', 'Dental Disease']",[],Unhealthy
